cut,color,clarity,carat,price
Fair,F,I1,0.5,627
Fair,I,SI2,2.04,9802
Fair,J,I1,3.11,9823
Fair,J,SI2,2.02,9853
Fair,F,SI2,1.7,9996
Fair,D,SI2,1.01,10011
Fair,G,I1,2.52,10076
Fair,E,SI2,1.5,10080
Fair,H,SI2,2.01,10184
Fair,H,SI2,2.01,10184
Fair,H,VS2,1.5,10206
Fair,F,SI1,1.55,10217
Fair,G,SI1,1.5,10352
Fair,D,SI1,1.5,10374
Fair,G,VVS2,0.31,629
Fair,F,SI1,1.5,10450
Fair,I,SI2,2,10483
Fair,I,SI2,2,10483
Fair,G,VS2,1.51,10553
Fair,D,VVS2,1,10562
Fair,I,I1,3.02,10577
Fair,G,VS2,1.52,10623
Fair,G,VS2,1.5,10644
Fair,I,SI2,2.01,10671
Fair,I,SI2,2.01,10711
Fair,E,SI1,0.3,630
Fair,D,VVS1,1,10752
Fair,H,SI2,2,10752
Fair,H,I1,3.01,10761
Fair,H,SI2,2.01,10772
Fair,H,SI2,2.01,10772
Fair,I,SI2,2,10833
Fair,G,SI2,2.01,10887
Fair,G,SI2,2.01,10887
Fair,H,SI2,2,10913
Fair,F,SI1,1.54,10954
Fair,H,VS1,1.5,11007
Fair,E,VS2,0.3,630
Fair,E,SI1,1.51,11102
Fair,E,SI1,1.5,11128
Fair,F,SI1,1.5,11154
Fair,G,SI2,2,11156
Fair,E,SI2,2.01,11156
Fair,J,SI1,2,11189
Fair,H,SI2,2,11202
Fair,J,SI1,2.01,11212
Fair,H,VS1,1.51,11263
Fair,I,VS1,2,11322
Fair,G,SI2,2,11355
Fair,E,SI1,1.5,11489
Fair,H,SI2,2,11600
Fair,H,SI2,2,11655
Fair,H,I1,3.65,11668
Fair,G,VS1,1.51,11739
Fair,G,SI2,2.1,11923
Fair,G,SI1,2,11935
Fair,G,SI2,2.1,11946
Fair,J,VS2,2,11966
Fair,I,VS1,1.91,12244
Fair,G,SI2,2.01,12450
Fair,E,SI2,2.04,12454
Fair,F,SI2,2.58,12500
Fair,G,SI2,2.22,12508
Fair,H,SI2,2,12554
Fair,E,SI1,1.54,12581
Fair,I,SI2,2.02,12592
Fair,D,VS2,1.5,12606
Fair,F,SI2,2,12610
Fair,H,SI2,2.01,12617
Fair,F,SI1,0.32,638
Fair,G,SI2,2.11,12633
Fair,F,VVS1,1.32,12648
Fair,H,VS2,2,12765
Fair,G,VS2,1.5,12787
Fair,E,SI2,2.04,12799
Fair,J,SI1,2.29,12811
Fair,E,VS2,1.51,12829
Fair,I,VS1,2,12907
Fair,H,VS1,1.98,12923
Fair,G,VS1,1.51,12948
Fair,G,SI2,2.1,13007
Fair,D,SI2,2.07,13016
Fair,H,SI2,2.5,13278
Fair,H,SI2,2.5,13278
Fair,H,SI2,2.13,13370
Fair,F,SI1,2.01,13387
Fair,J,VS1,2.02,13399
Fair,H,SI1,2,13442
Fair,H,SI1,2.02,13502
Fair,G,VVS2,1.5,13553
Fair,E,VS1,0.3,640
Fair,H,SI2,2.01,13587
Fair,H,SI2,2.01,13587
Fair,F,SI1,1.72,13622
Fair,J,VS2,2.29,13701
Fair,G,SI2,2.01,13721
Fair,J,VS2,2.01,13744
Fair,I,SI1,2,13764
Fair,H,SI1,2,13764
Fair,F,SI2,2.14,13825
Fair,H,SI2,2.52,13846
Fair,F,VS2,1.5,13853
Fair,H,SI2,2.02,14080
Fair,G,SI2,2.5,14194
Fair,H,VS1,2,14199
Fair,G,SI2,2,14208
Fair,J,VS1,2.01,14402
Fair,H,SI1,2,14430
Fair,D,SI1,0.4,644
Fair,H,SI1,2.03,14646
Fair,J,SI2,2.5,14652
Fair,G,SI2,2.03,14687
Fair,J,VS1,2.06,14750
Fair,G,SI2,2.01,14799
Fair,G,VS2,1.7,14860
Fair,E,SI2,2.01,14948
Fair,G,SI2,2.43,14975
Fair,I,SI2,2.48,15030
Fair,D,VS2,1.51,15152
Fair,I,SI1,2.11,15282
Fair,E,SI1,2,15330
Fair,F,SI2,2,15351
Fair,E,SI2,2,15540
Fair,D,SI1,2,15540
Fair,G,SI2,2.01,15562
Fair,E,VS1,1.5,15584
Fair,D,SI2,2.01,15627
Fair,H,SI1,2.02,15695
Fair,I,VS2,2.01,15729
Fair,H,SI1,2,15762
Fair,J,SI2,2.52,15776
Fair,J,SI2,2.4,15824
Fair,F,SI2,2.1,15827
Fair,H,VS2,2.01,15888
Fair,D,I1,3.4,15964
Fair,D,SI2,2.01,16086
Fair,F,SI1,2.03,16280
Fair,F,VVS2,1.5,16364
Fair,D,SI1,2.02,16386
Fair,F,SI2,2.1,16506
Fair,I,SI2,3,16970
Fair,G,SI2,2.6,17027
Fair,H,SI2,2.53,17103
Fair,H,I1,4.13,17329
Fair,F,SI2,2.5,17405
Fair,I,VS1,2.05,17408
Fair,H,VS2,1.99,17713
Fair,G,VS2,2.01,17917
Fair,F,VS1,1.93,17995
Fair,J,I1,5.01,18018
Fair,H,SI1,2.32,18026
Fair,I,SI2,3.01,18242
Fair,I,SI2,3.01,18242
Fair,H,SI2,2.51,18308
Fair,G,VS2,2,18515
Fair,J,I1,4.5,18531
Fair,H,VS2,2.02,18565
Fair,G,SI1,2.01,18574
Fair,H,SI1,0.41,659
Fair,F,VS2,0.3,662
Fair,E,VS1,0.25,361
Fair,G,VS1,0.3,673
Fair,D,SI1,0.42,675
Fair,F,VVS2,0.33,693
Fair,G,VS1,0.31,695
Fair,G,I1,0.5,701
Fair,H,VS2,0.4,704
Fair,F,I1,0.5,713
Fair,F,SI2,0.47,719
Fair,G,VS2,0.4,722
Fair,G,I1,0.5,727
Fair,G,I1,0.5,727
Fair,F,VS2,0.3,729
Fair,I,VS1,0.41,735
Fair,E,VVS2,0.35,738
Fair,E,VVS2,0.35,738
Fair,F,VVS1,0.31,740
Fair,F,VVS2,0.3,743
Fair,G,SI1,0.45,756
Fair,F,VVS2,0.31,757
Fair,G,VVS2,0.23,369
Fair,E,VS1,0.27,371
Fair,D,VVS2,0.3,772
Fair,F,VS2,0.3,776
Fair,G,VVS1,0.3,790
Fair,F,SI1,0.45,794
Fair,F,SI1,0.45,794
Fair,G,VS1,0.4,798
Fair,E,VS1,0.3,799
Fair,F,VS1,0.36,810
Fair,E,VS2,0.4,813
Fair,E,VS2,0.31,814
Fair,F,VS2,0.34,816
Fair,E,SI2,0.41,818
Fair,G,VVS2,0.3,819
Fair,F,I1,0.5,827
Fair,E,SI1,0.47,828
Fair,E,SI1,0.47,829
Fair,H,VS2,0.46,830
Fair,G,VVS2,0.41,833
Fair,G,SI1,0.4,840
Fair,E,SI2,0.5,851
Fair,I,VS2,0.46,855
Fair,F,SI1,0.4,857
Fair,E,SI2,0.5,871
Fair,D,VVS1,0.32,875
Fair,F,I1,0.58,893
Fair,F,I1,0.58,893
Fair,G,I1,0.59,903
Fair,E,SI2,0.48,907
Fair,G,SI1,0.46,911
Fair,I,VS2,0.47,919
Fair,H,VVS2,0.33,922
Fair,F,VS2,0.45,923
Fair,F,SI2,0.5,938
Fair,E,VVS2,0.3,945
Fair,F,VS1,0.45,945
Fair,F,I1,0.7,945
Fair,E,SI2,0.5,945
Fair,J,VS1,0.5,949
Fair,E,VS2,0.45,951
Fair,G,I1,0.7,956
Fair,G,I1,0.7,956
Fair,G,I1,0.7,956
Fair,G,I1,0.7,956
Fair,G,I1,0.7,956
Fair,G,SI1,0.4,960
Fair,I,VS1,0.5,969
Fair,I,VS1,0.46,972
Fair,F,SI2,0.52,975
Fair,G,I1,0.7,978
Fair,E,VS2,0.45,980
Fair,F,VS2,0.46,982
Fair,H,SI1,0.43,984
Fair,F,SI1,0.46,984
Fair,F,I1,0.7,992
Fair,F,I1,0.7,992
Fair,F,I1,0.7,992
Fair,F,SI1,0.48,994
Fair,F,SI1,0.5,994
Fair,F,SI1,0.5,994
Fair,J,VS2,0.51,996
Fair,D,VVS2,0.31,997
Fair,G,I1,0.7,1001
Fair,G,VS2,0.46,1002
Fair,F,SI1,0.46,1003
Fair,F,VVS1,0.35,1011
Fair,D,VVS2,0.35,1011
Fair,E,VVS1,0.34,1012
Fair,F,SI2,0.25,1013
Fair,I,I1,0.7,1014
Fair,G,VS1,0.45,1027
Fair,J,VS2,0.52,1030
Fair,F,SI2,0.5,1031
Fair,F,SI2,0.5,1031
Fair,G,VS2,0.5,1031
Fair,E,SI2,0.6,1033
Fair,G,SI2,0.5,1035
Fair,G,VS1,0.46,1035
Fair,F,VS2,0.45,1037
Fair,F,VVS1,0.34,1040
Fair,I,I1,0.73,1049
Fair,E,VS2,0.39,1049
Fair,G,SI1,0.5,1050
Fair,F,SI1,0.51,1052
Fair,H,I1,0.7,1058
Fair,H,SI2,0.59,1059
Fair,J,I1,0.7,1066
Fair,E,VVS2,0.4,1069
Fair,G,I1,0.7,1069
Fair,G,I1,0.7,1069
Fair,G,I1,0.7,1069
Fair,F,SI1,0.5,1069
Fair,E,VS2,0.46,1070
Fair,G,SI1,0.51,1071
Fair,E,VS2,0.47,1075
Fair,H,SI1,0.5,1078
Fair,F,VS2,0.45,1080
Fair,G,SI1,0.47,1086
Fair,F,I1,0.7,1087
Fair,F,SI2,0.58,1088
Fair,D,VVS2,0.41,1089
Fair,G,I1,0.7,1092
Fair,H,SI1,0.5,1094
Fair,E,SI1,0.5,1098
Fair,J,SI1,0.62,1101
Fair,F,VS2,0.45,1102
Fair,G,SI1,0.5,1103
Fair,H,I1,0.73,1104
Fair,E,VS2,0.43,1107
Fair,D,SI2,0.51,1109
Fair,E,SI2,0.5,1114
Fair,F,SI1,0.54,1114
Fair,E,SI1,0.5,1114
Fair,G,I1,0.7,1115
Fair,H,VS2,0.5,1122
Fair,G,IF,0.39,1127
Fair,F,SI1,0.57,1133
Fair,F,I1,0.7,1134
Fair,H,VS1,0.5,1134
Fair,H,VS1,0.5,1134
Fair,E,SI1,0.5,1134
Fair,H,VS1,0.5,1136
Fair,G,I1,0.7,1138
Fair,H,I1,0.7,1138
Fair,H,I1,0.76,1140
Fair,E,SI2,0.5,1141
Fair,I,I1,0.7,1147
Fair,G,I1,0.72,1147
Fair,F,SI1,0.3,496
Fair,J,SI1,0.34,497
Fair,H,VS1,0.5,1155
Fair,F,SI2,0.5,1156
Fair,D,SI2,0.58,1156
Fair,F,I1,0.7,1158
Fair,F,I1,0.73,1158
Fair,G,SI1,0.51,1160
Fair,F,IF,0.37,1166
Fair,D,VS1,0.46,1166
Fair,J,VS2,0.61,1174
Fair,H,VS2,0.5,1175
Fair,I,I1,0.73,1175
Fair,F,SI1,0.56,1176
Fair,E,SI1,0.5,1176
Fair,F,SI1,0.5,1181
Fair,E,VS2,0.5,1188
Fair,F,SI1,0.51,1193
Fair,E,SI1,0.5,1196
Fair,G,SI1,0.6,1197
Fair,D,IF,0.3,1208
Fair,E,VS2,0.48,1215
Fair,F,VS2,0.5,1225
Fair,H,VVS2,0.45,1227
Fair,I,VS1,0.59,1229
Fair,E,I1,0.8,1232
Fair,H,VS1,0.51,1234
Fair,G,VS1,0.5,1234
Fair,H,SI2,0.63,1235
Fair,E,SI1,0.51,1237
Fair,G,VS2,0.5,1238
Fair,E,SI1,0.5,1238
Fair,D,SI1,0.5,1238
Fair,D,VS2,0.49,1249
Fair,H,I1,0.85,1250
Fair,D,SI1,0.5,1253
Fair,G,VS1,0.5,1257
Fair,G,VS1,0.5,1257
Fair,E,I1,1.03,1262
Fair,G,VS1,0.5,1271
Fair,E,I1,0.7,1273
Fair,H,I1,0.85,1274
Fair,F,VS2,0.5,1279
Fair,G,VS1,0.5,1280
Fair,E,SI1,0.53,1286
Fair,H,VS2,0.56,1293
Fair,D,SI1,0.51,1304
Fair,G,SI1,0.6,1305
Fair,F,VS2,0.5,1323
Fair,D,SI1,0.5,1323
Fair,D,SI1,0.5,1323
Fair,D,SI1,0.5,1323
Fair,H,I1,0.85,1324
Fair,H,I1,0.85,1324
Fair,G,VS1,0.5,1327
Fair,H,VS2,0.5,1332
Fair,F,VS2,0.51,1334
Fair,J,I1,0.85,1334
Fair,H,I1,0.89,1334
Fair,E,SI1,0.51,1340
Fair,F,VS1,0.5,1348
Fair,G,VS1,0.5,1350
Fair,E,SI1,0.56,1358
Fair,J,SI2,0.71,1362
Fair,E,SI1,0.53,1363
Fair,G,VS1,0.5,1367
Fair,F,SI1,0.6,1367
Fair,G,VVS2,0.48,1367
Fair,G,VS1,0.5,1373
Fair,E,SI1,0.57,1383
Fair,E,SI2,0.56,1389
Fair,E,VS2,0.5,1397
Fair,E,VS2,0.5,1397
Fair,E,VS2,0.5,1397
Fair,I,VVS2,0.52,1401
Fair,F,VS2,0.53,1402
Fair,J,SI2,0.71,1409
Fair,D,SI2,0.62,1410
Fair,I,VS2,0.64,1411
Fair,G,VS2,0.35,1415
Fair,G,VS2,0.35,1415
Fair,G,SI2,0.7,1420
Fair,G,VS2,0.58,1430
Fair,D,VS2,0.5,1431
Fair,D,VS2,0.5,1431
Fair,E,SI2,0.62,1435
Fair,J,VS2,0.71,1435
Fair,I,VS2,0.67,1436
Fair,I,VS2,0.61,1437
Fair,D,IF,0.37,1440
Fair,F,VS1,0.5,1446
Fair,G,I1,0.97,1547
Fair,F,SI2,0.7,1564
Fair,F,I1,0.91,1570
Fair,F,VS1,0.5,1577
Fair,F,VS2,0.51,1602
Fair,I,SI2,0.7,1625
Fair,F,SI2,0.73,1631
Fair,G,SI1,0.68,1633
Fair,H,I1,0.96,1637
Fair,F,SI1,0.62,1641
Fair,E,SI1,0.58,1641
Fair,F,SI1,0.67,1642
Fair,D,SI2,0.77,1651
Fair,G,I1,0.85,1651
Fair,I,VS2,0.65,1659
Fair,G,VVS2,0.5,1659
Fair,D,VS2,0.51,1668
Fair,J,VS2,0.7,1672
Fair,H,SI2,0.81,1687
Fair,G,SI2,0.71,1691
Fair,G,SI2,0.69,1691
Fair,J,VVS1,0.7,1691
Fair,I,VS1,0.69,1692
Fair,D,SI2,0.7,1696
Fair,I,SI1,0.7,1697
Fair,G,VS1,0.58,1701
Fair,E,VVS2,0.49,1705
Fair,H,I1,0.96,1705
Fair,H,I1,0.96,1705
Fair,E,VS2,0.51,1709
Fair,G,I1,0.98,1712
Fair,G,VVS2,0.5,1712
Fair,G,I1,0.8,1715
Fair,F,VS2,0.32,1715
Fair,I,SI1,0.7,1720
Fair,J,SI1,0.7,1723
Fair,E,SI2,0.7,1723
Fair,E,SI1,0.64,1733
Fair,E,VS2,0.56,1737
Fair,H,I1,0.96,1739
Fair,H,I1,0.96,1739
Fair,I,SI1,0.7,1749
Fair,G,I1,0.98,1749
Fair,H,I1,0.9,1758
Fair,H,VS1,0.63,1760
Fair,J,SI2,0.72,1762
Fair,D,SI2,0.7,1770
Fair,H,I1,0.96,1773
Fair,F,SI1,0.29,1776
Fair,E,VS1,0.53,1778
Fair,F,VS1,0.52,1784
Fair,J,I1,1,1784
Fair,I,I1,0.9,1786
Fair,F,I1,0.97,1787
Fair,F,VS1,0.57,1788
Fair,J,I1,0.99,1789
Fair,G,VVS2,0.5,1791
Fair,D,VVS1,0.5,1792
Fair,F,SI2,0.7,1792
Fair,H,SI2,0.72,1799
Fair,I,SI1,0.72,1799
Fair,J,VS1,0.73,1802
Fair,H,SI1,0.7,1803
Fair,I,I1,1,1805
Fair,D,SI2,0.7,1806
Fair,H,SI1,0.7,1808
Fair,H,I1,0.96,1808
Fair,H,I1,0.96,1808
Fair,H,VS1,0.7,1811
Fair,I,VS2,0.7,1814
Fair,F,VS2,0.56,1814
Fair,F,SI1,0.37,527
Fair,J,VS2,0.71,1826
Fair,J,SI1,0.75,1827
Fair,H,SI1,0.71,1828
Fair,E,SI2,0.7,1828
Fair,H,VS2,0.71,1832
Fair,H,SI1,0.7,1840
Fair,I,VS2,0.71,1840
Fair,I,SI1,0.7,1848
Fair,G,IF,0.52,1849
Fair,H,SI1,0.7,1865
Fair,H,SI1,0.7,1865
Fair,E,I1,0.74,1865
Fair,J,VS1,0.75,1869
Fair,F,VS2,0.65,1881
Fair,E,VS1,0.5,1890
Fair,I,SI2,0.73,1892
Fair,D,SI1,0.7,1895
Fair,J,VS2,0.7,1896
Fair,J,I1,0.99,1901
Fair,F,VVS2,0.57,1902
Fair,G,SI1,0.7,1915
Fair,F,I1,0.96,1917
Fair,F,SI2,0.7,1920
Fair,G,I1,0.98,1932
Fair,G,I1,0.98,1932
Fair,G,I1,0.9,1939
Fair,F,SI1,0.54,1944
Fair,J,VS2,0.75,1944
Fair,F,SI2,0.7,1947
Fair,G,SI1,0.7,1949
Fair,E,VS1,0.5,1950
Fair,E,SI1,0.63,1952
Fair,G,I1,1,1954
Fair,J,SI1,0.77,1956
Fair,H,SI2,0.74,1962
Fair,F,SI1,0.7,1974
Fair,D,VVS2,0.5,1980
Fair,H,VS2,0.7,1981
Fair,H,VS2,0.7,1981
Fair,J,VS1,0.74,1982
Fair,G,SI1,0.7,1982
Fair,F,SI2,0.7,1990
Fair,G,SI2,0.71,1994
Fair,H,SI1,0.7,1995
Fair,G,SI1,0.7,1995
Fair,I,VS2,0.7,1996
Fair,I,I1,1,1997
Fair,E,SI2,0.7,1998
Fair,E,SI2,0.7,1998
Fair,G,SI2,0.7,1999
Fair,E,SI1,0.7,2000
Fair,D,SI2,0.3,536
Fair,E,SI2,0.71,2002
Fair,J,VS1,0.77,2005
Fair,E,VS2,0.63,2011
Fair,G,SI1,0.7,2016
Fair,F,SI2,0.81,2031
Fair,G,SI1,0.73,2032
Fair,F,SI2,0.7,2035
Fair,I,I1,1,2035
Fair,E,I1,1.01,2036
Fair,I,I1,1.04,2037
Fair,G,SI1,0.71,2045
Fair,H,SI1,0.7,2048
Fair,H,SI1,0.7,2048
Fair,H,SI1,0.71,2049
Fair,G,SI2,0.73,2050
Fair,H,SI1,0.7,2051
Fair,G,SI2,0.71,2055
Fair,G,SI1,0.74,2060
Fair,F,VS2,0.64,2063
Fair,G,I1,0.96,2068
Fair,E,SI1,0.74,2069
Fair,G,VS1,0.69,2070
Fair,F,SI2,0.7,2075
Fair,E,VVS2,0.52,2079
Fair,F,VS1,0.62,2083
Fair,D,SI1,0.71,2086
Fair,F,SI1,0.71,2088
Fair,F,VVS2,0.62,2088
Fair,E,SI2,0.7,2092
Fair,D,SI1,0.7,2093
Fair,H,VS1,0.7,2100
Fair,F,SI2,0.75,2102
Fair,F,SI2,0.71,2103
Fair,I,VS1,0.71,2104
Fair,H,SI1,0.71,2112
Fair,I,I1,1,2112
Fair,I,VS2,0.7,2117
Fair,G,SI2,0.7,2117
Fair,J,SI2,1,2117
Fair,I,VVS2,0.7,2117
Fair,G,SI1,0.7,2120
Fair,F,SI1,0.7,2121
Fair,E,SI2,0.72,2125
Fair,E,SI1,0.7,2125
Fair,I,SI2,0.91,2129
Fair,I,VVS2,0.72,2131
Fair,H,SI2,0.83,2133
Fair,F,I1,1.04,2134
Fair,E,I1,0.9,2138
Fair,H,SI2,0.9,2138
Fair,F,IF,0.52,2144
Fair,D,SI2,0.73,2147
Fair,F,SI1,0.71,2149
Fair,G,SI1,0.7,2150
Fair,D,SI1,0.71,2151
Fair,H,VS1,0.7,2152
Fair,F,I1,0.34,2160
Fair,F,SI2,0.73,2164
Fair,F,SI2,0.73,2164
Fair,D,SI2,0.7,2167
Fair,F,SI1,0.7,2167
Fair,F,SI1,0.7,2167
Fair,D,SI2,0.7,2167
Fair,D,SI2,0.84,2167
Fair,G,VVS2,0.6,2167
Fair,H,SI1,0.7,2176
Fair,I,VS1,0.77,2184
Fair,E,VS1,0.58,2192
Fair,H,SI1,0.76,2193
Fair,H,VS1,0.74,2193
Fair,D,SI2,0.71,2198
Fair,F,SI1,0.71,2198
Fair,H,SI2,0.72,2203
Fair,I,VS2,0.71,2208
Fair,G,SI2,0.7,2208
Fair,D,IF,0.47,2211
Fair,I,VS1,0.7,2234
Fair,G,VS1,0.69,2235
Fair,I,I1,1.06,2239
Fair,E,SI1,0.7,2241
Fair,G,SI2,0.8,2246
Fair,G,VS1,0.7,2250
Fair,H,VS2,0.7,2268
Fair,G,VS2,0.7,2273
Fair,G,VS2,0.71,2274
Fair,H,VS2,0.73,2278
Fair,F,I1,1,2280
Fair,H,SI2,0.92,2283
Fair,G,I1,1.01,2287
Fair,G,VS1,0.7,2290
Fair,I,VVS2,0.77,2292
Fair,H,I1,1.05,2293
Fair,I,VS1,0.81,2297
Fair,G,SI1,0.71,2300
Fair,G,SI2,0.71,2300
Fair,F,SI2,0.81,2301
Fair,J,I1,0.96,2304
Fair,G,VS2,0.72,2306
Fair,G,I1,0.9,2310
Fair,F,SI2,0.78,2312
Fair,E,SI1,0.73,2317
Fair,G,SI2,0.8,2318
Fair,I,VS1,0.71,2318
Fair,E,SI1,0.7,2318
Fair,D,SI1,0.7,2318
Fair,J,I1,0.95,2322
Fair,G,SI2,1,2326
Fair,F,SI2,0.71,2327
Fair,H,SI1,0.76,2328
Fair,I,VS1,0.73,2330
Fair,I,VS1,0.89,2334
Fair,I,I1,1.17,2336
Fair,F,SI2,0.97,2338
Fair,G,VS2,0.7,2338
Fair,G,SI1,0.82,2339
Fair,D,SI1,0.7,2339
Fair,I,I1,1.01,2342
Fair,E,VS1,0.62,2344
Fair,I,VVS2,0.73,2351
Fair,H,VS2,0.7,2351
Fair,E,SI1,0.71,2352
Fair,D,SI1,0.71,2352
Fair,G,SI1,0.7,2352
Fair,D,SI1,0.7,2352
Fair,E,VS2,0.7,2352
Fair,I,I1,0.97,2357
Fair,D,SI2,0.7,2358
Fair,H,SI2,0.82,2358
Fair,I,VS2,0.84,2359
Fair,G,SI1,0.78,2359
Fair,G,SI1,0.79,2362
Fair,F,SI1,0.75,2363
Fair,D,SI1,0.72,2364
Fair,D,VS2,0.71,2368
Fair,F,VS2,0.7,2369
Fair,D,SI1,0.71,2372
Fair,G,I1,1.07,2375
Fair,H,SI2,0.9,2376
Fair,D,SI1,0.75,2376
Fair,I,I1,1.2,2376
Fair,I,I1,1.2,2376
Fair,G,I1,1.2,2376
Fair,G,SI2,0.9,2376
Fair,F,VS1,0.7,2381
Fair,F,VS1,0.7,2381
Fair,F,VS1,0.7,2381
Fair,G,VS1,0.7,2384
Fair,G,VS1,0.7,2384
Fair,G,VS1,0.7,2384
Fair,G,SI2,0.83,2386
Fair,J,SI1,0.91,2390
Fair,F,SI2,0.7,2394
Fair,H,VS1,0.7,2395
Fair,I,I1,1.05,2396
Fair,I,I1,1.21,2396
Fair,G,VS1,0.72,2396
Fair,G,I1,1,2398
Fair,F,VS1,0.7,2399
Fair,G,SI2,0.8,2400
Fair,G,SI2,0.78,2401
Fair,G,VS2,0.73,2401
Fair,H,VS1,0.71,2401
Fair,I,VS2,0.81,2414
Fair,D,VS2,0.72,2414
Fair,H,VS1,0.7,2415
Fair,I,SI2,0.9,2422
Fair,E,VVS2,0.56,2426
Fair,E,VS2,0.7,2437
Fair,J,SI1,0.9,2438
Fair,G,SI2,0.96,2438
Fair,F,VS2,0.59,2443
Fair,F,SI1,0.71,2458
Fair,G,VS2,0.7,2479
Fair,F,VVS2,0.6,2484
Fair,D,I1,0.91,2491
Fair,I,SI1,0.85,2493
Fair,E,SI1,0.72,2498
Fair,H,VVS2,0.7,2500
Fair,F,SI2,0.82,2508
Fair,H,I1,1.3,2512
Fair,F,VS2,0.7,2516
Fair,J,SI1,0.96,2517
Fair,D,SI2,0.76,2518
Fair,H,SI2,1,2530
Fair,F,SI2,0.9,2536
Fair,J,SI2,0.9,2536
Fair,I,SI2,0.9,2536
Fair,J,SI2,0.97,2538
Fair,D,SI1,0.73,2539
Fair,G,SI2,0.96,2539
Fair,I,SI2,0.96,2540
Fair,I,VS2,0.88,2550
Fair,D,SI1,0.7,2550
Fair,G,VS1,0.7,2553
Fair,H,VS2,0.74,2553
Fair,D,VS2,0.7,2560
Fair,E,I1,1.3,2571
Fair,G,VS2,0.7,2575
Fair,I,VS2,0.83,2577
Fair,E,VS2,0.5,2579
Fair,E,VS2,0.5,2579
Fair,G,SI2,0.89,2579
Fair,H,VS1,0.77,2594
Fair,G,VVS2,0.7,2595
Fair,H,I1,1.29,2596
Fair,D,VS2,0.71,2596
Fair,F,VS2,0.74,2596
Fair,E,SI2,0.7,2600
Fair,H,VVS2,0.72,2608
Fair,E,SI2,0.74,2617
Fair,F,I1,1.2,2622
Fair,G,VS2,0.71,2623
Fair,E,SI2,0.9,2639
Fair,F,VS2,0.75,2648
Fair,G,I1,1.2,2655
Fair,G,VS2,0.7,2657
Fair,I,VS2,0.9,2666
Fair,H,SI2,0.96,2672
Fair,J,SI2,1.01,2683
Fair,G,VS1,0.71,2686
Fair,H,VS2,0.8,2686
Fair,E,VS2,0.72,2691
Fair,F,SI1,0.72,2691
Fair,G,SI1,0.9,2691
Fair,H,VS2,0.78,2691
Fair,E,VS2,0.7,2697
Fair,E,SI1,0.7,2697
Fair,H,VVS2,0.76,2699
Fair,F,SI1,0.75,2700
Fair,F,VS1,0.71,2707
Fair,G,VVS2,0.7,2710
Fair,H,VVS2,0.7,2717
Fair,H,SI2,1.05,2717
Fair,E,SI2,0.78,2721
Fair,G,I1,1,2723
Fair,G,VS1,0.84,2724
Fair,F,VS2,0.72,2724
Fair,I,VS1,0.9,2732
Fair,I,SI2,1,2743
Fair,G,SI2,1.04,2745
Fair,D,VS1,0.71,2747
Good,E,VS1,0.23,327
Good,J,SI2,0.31,335
Good,J,SI1,0.3,339
Good,J,SI1,0.3,351
Good,J,SI1,0.3,351
Good,I,SI2,0.3,351
Good,F,VS1,0.23,402
Good,E,VS1,0.23,402
Good,H,SI1,0.31,402
Good,D,VS2,0.26,403
Good,D,VS1,0.26,403
Good,H,SI2,0.32,403
Good,H,SI2,0.32,403
Good,I,SI1,0.3,405
Good,H,SI1,0.3,554
Good,E,VVS1,0.26,554
Good,E,VS2,0.7,2759
Good,F,VS1,0.7,2759
Good,H,VVS2,0.7,2767
Good,E,VS2,0.71,2772
Good,I,VS2,0.83,2774
Good,G,VS2,0.72,2776
Good,F,VS2,0.71,2777
Good,F,VS2,0.71,2777
Good,E,VS2,0.7,2777
Good,E,VS1,0.7,2782
Good,D,VS2,0.71,2788
Good,G,VS1,0.77,2788
Good,F,SI1,0.77,2789
Good,E,SI1,0.76,2789
Good,G,SI2,0.81,2789
Good,E,VS2,0.7,2793
Good,F,VS1,0.72,2795
Good,E,SI1,0.73,2796
Good,I,SI2,0.9,2800
Good,F,VS2,0.71,2801
Good,F,VS2,0.71,2801
Good,G,VS1,0.7,2803
Good,G,VS2,0.82,2805
Good,F,VS1,0.7,2810
Good,G,SI1,0.8,2810
Good,E,SI1,0.7,2812
Good,H,SI1,0.3,554
Good,I,SI1,0.32,554
Good,I,VS2,0.91,2813
Good,D,VS1,0.71,2816
Good,E,SI1,0.71,2817
Good,F,VS1,0.7,2819
Good,F,SI2,0.86,2819
Good,E,SI1,0.73,2821
Good,J,VS2,0.9,2822
Good,E,SI1,0.7,2822
Good,I,SI1,0.9,2823
Good,E,VS1,0.74,2824
Good,E,VS1,0.7,2826
Good,D,VS2,0.72,2827
Good,E,SI2,0.8,2829
Good,J,SI1,0.9,2832
Good,E,VS2,0.71,2836
Good,I,I1,1.01,2844
Good,H,VS2,0.8,2845
Good,H,I1,1.01,2846
Good,F,VS2,0.7,2846
Good,E,SI1,0.79,2849
Good,G,VS1,0.71,2853
Good,J,VS2,0.91,2854
Good,J,SI1,1.03,2855
Good,G,VS2,0.34,556
Good,E,SI1,0.34,556
Good,E,SI1,0.34,556
Good,E,SI1,0.34,556
Good,E,VS2,0.32,556
Good,I,SI1,0.33,557
Good,E,VVS2,0.7,2857
Good,E,VVS2,0.7,2858
Good,I,VS2,0.91,2863
Good,E,SI1,0.73,2871
Good,D,SI1,0.7,2872
